orden	loc	area	mhab1	mhab2	point	name	ox	oy	x	y	species	code	year	n	densm2
58666	IN	OLD	N	N	37	INN37	-62,19	31,82	137,81	331,82	Agra	seed	1998-99	0	0,00
58667	IN	OLD	N	N	38	INN38	-81,78	28,78	118,22	328,78	Agra	seed	1998-99	0	0,00
58668	IN	OLD	N	N	39	INN39	-93,11	24,2	106,89	324,20	Qile	seed	1998-99	0	0,00
58669	IN	OLD	N	N	40	INN40	-74,09	42,25	125,91	342,25	Qile	seed	1998-99	0	0,00
58670	IN	OLD	N	N	41	INN41	11,99	227,92	211,99	527,92	Qfag	seed	1998-99	0	0,00
58671	IN	OLD	N	N	42	INN42	30,2	198,35	230,20	498,35	Agra	seed	1998-99	0	0,00
58672	IN	OLD	N	N	43	INN43	43,25	195,48	243,25	495,48	Agra	seed	1998-99	0	0,00
58673	IN	OLD	N	N	44	INN44	52,95	187,9	252,95	487,90	Agra	seed	1998-99	0	0,00
58674	IN	OLD	N	N	45	INN45	52,6	190,39	252,60	490,39	Agra	seed	1998-99	0	0,00
58675	IN	OLD	N	N	46	INN46	0,89	162,85	200,89	462,85	Qfag	seed	1998-99	0	0,00
58676	IN	OLD	N	N	47	INN47	-8,53	161,06	191,47	461,06	Agra	seed	1998-99	0	0,00
58677	IN	OLD	N	N	48	INN48	-31,5	148,83	168,50	448,83	Qfag	seed	1998-99	0	0,00
58678	IN	OLD	N	N	49	INN49	-41,96	147,91	158,04	447,91	Qfag	seed	1998-99	0	0,00
58679	IN	OLD	N	N	50	INN50	-52,76	106,33	147,24	406,33	Agra	seed	1998-99	1	6,02
58680	IN	OLD	N	N	51	INN51	-52,18	110,15	147,82	410,15	Agra	seed	1998-99	0	0,00
58681	IN	OLD	N	N	52	INN52	-52,12	111,88	147,88	411,88	Agra	seed	1998-99	0	0,00
58682	IN	OLD	N	N	53	INN53	-77,2	103	122,80	403,00	Qfag	seed	1998-99	0	0,00
58683	IN	OLD	N	N	54	INN54	-85,08	110,14	114,92	410,14	Agra	seed	1998-99	0	0,00
58684	IN	OLD	N	N	55	INN55	-101,46	111,57	98,54	411,57	Agra	seed	1998-99	0	0,00
58685	IN	OLD	N	N	56	INN56	-143,03	135,24	56,97	435,24	Qfag	seed	1998-99	0	0,00
58686	IN	OLD	N	N	57	INN57	-170,76	117,99	29,24	417,99	Qfag	seed	1998-99	0	0,00
58687	IN	OLD	N	N	58	INN58	-122,51	143,96	77,49	443,96	Qile	seed	1998-99	0	0,00
58688	IN	OLD	N	N	59	INN59	-161,6	153,51	38,40	453,51	Qfag	seed	1998-99	0	0,00
58689	IN	OLD	N	N	60	INN60	-162,16	155,89	37,84	455,89	Qfag	seed	1998-99	0	0,00
58690	IN	OLD	N	N	61	INN61	10,18	228,76	210,18	528,76	Qfag	seed	1998-99	0	0,00
58691	IN	OLD	N	N	62	INN62	-13,55	260,07	186,45	560,07	Qfag	seed	1998-99	0	0,00
58692	IN	OLD	N	N	63	INN63	-15,18	261,69	184,82	561,69	Agra	seed	1998-99	0	0,00
58693	IN	OLD	N	N	64	INN64	-78,73	256,6	121,27	556,60	Qfag	seed	1998-99	0	0,00
58694	IN	OLD	N	N	65	INN65	-78,73	242,6	121,27	542,60	Qile	seed	1998-99	00	00
58695	IN	OLD	N	N	66	INN66	-85,08	232,74	114,92	532,74	Qile	seed	1998-99	00	00
58696	IN	OLD	N	N	67	INN67	-92,59	241,71	107,41	541,71	Qile	seed	1998-99	0	0,00
58697	IN	OLD	N	N	68	INN68	-88,15	247	111,85	547,00	Qile	seed	1998-99	0	0,00
58698	IN	OLD	N	N	69	INN69	-83,17	219,56	116,83	519,56	Qile	seed	1998-99	0	0,00
58699	IN	OLD	N	N	70	INN70	-95,94	217,46	104,06	517,46	Qfag	seed	1998-99	0	0,00
58700	IN	OLD	N	N	71	INN71	-99,52	223,29	100,48	523,29	Agra	seed	1998-99	0	0,00
58701	IN	OLD	N	N	72	INN72	-108,4	220,8	91,60	520,80	Qfag	seed	1998-99	0	0,00
58702	IN	OLD	N	N	73	INN73	-101,84	199,27	98,16	499,27	Qfag	seed	1998-99	0	0,00
58703	IN	OLD	N	N	74	INN74	-97,73	200,23	102,27	500,23	Qile	seed	1998-99	0	0,00
58704	IN	OLD	N	N	75	INN75	-100,41	196,19	99,59	496,19	Qfag	seed	1998-99	0	0,00
58705	IN	OLD	N	N	76	INN76	-138,97	160,4	61,03	460,40	Qfag	seed	1998-99	0	0,00
58706	IN	OLD	N	N	77	INN77	-153,58	165,09	46,42	465,09	Qfag	seed	1998-99	0	0,00
58707	IN	OLD	N	N	78	INN78	-152,09	155,4	47,91	455,40	Qfag	seed	1998-99	0	0,00
58708	IN	OLD	N	N	79	INN79	-150,2	148,83	49,80	448,83	Qfag	seed	1998-99	0	0,00
58709	IN	OLD	N	N	80	INN80	-147,92	143,93	52,08	443,93	Qfag	seed	1998-99	0	0,00
58710	IN	OLD	P	P	41	INP41	-29,57	130,22	170,43	430,22	Pnig	seed	1998-99	0	0,00
58711	IN	OLD	P	P	42	INP42	-36,14	126,18	163,86	426,18	Pnig	seed	1998-99	0	0,00
58712	IN	OLD	P	P	43	INP43	-42,45	117,17	157,55	417,17	Pnig	seed	1998-99	0	0,00
58713	IN	OLD	P	P	44	INP44	-46,87	118,23	153,13	418,23	Pnig	seed	1998-99	0	0,00
58714	IN	OLD	P	P	45	INP45	-49,94	134,32	150,06	434,32	Pnig	seed	1998-99	0	0,00
58715	IN	OLD	P	P	46	INP46	-67,74	133,76	132,26	433,76	Pnig	seed	1998-99	0	0,00
58716	IN	OLD	P	P	47	INP47	-69,87	158,07	130,13	458,07	Pnig	seed	1998-99	0	0,00
58717	IN	OLD	P	P	48	INP48	-83,06	152,95	116,94	452,95	Pnig	seed	1998-99	0	0,00
58718	IN	OLD	P	P	49	INP49	-100,3	149,92	99,70	449,92	Pnig	seed	1998-99	0	0,00
58719	IN	OLD	P	P	50	INP50	-92,72	172,28	107,28	472,28	Pnig	seed	1998-99	0	0,00
58720	IN	OLD	P	P	51	INP51	-105,54	120,17	94,46	420,17	Pnig	seed	1998-99	0	0,00
58721	IN	OLD	P	P	52	INP52	-122,03	102,41	77,97	402,41	Pnig	seed	1998-99	0	0,00
58722	IN	OLD	P	P	53	INP53	-135,47	107,3	64,53	407,30	Pnig	seed	1998-99	0	0,00
58723	IN	OLD	P	P	54	INP54	-136,43	103,67	63,57	403,67	Pnig	seed	1998-99	0	0,00
58724	IN	OLD	P	P	55	INP55	-139,81	97,65	60,19	397,65	Pnig	seed	1998-99	0	0,00
58725	IN	OLD	P	P	56	INP56	-142,69	139,73	57,31	439,73	Pnig	seed	1998-99	0	0,00
58726	IN	OLD	P	P	57	INP57	-124,2	150,39	75,80	450,39	Pnig	seed	1998-99	0	0,00
58727	IN	OLD	P	P	58	INP58	-128,08	168,44	71,92	468,44	Pnig	seed	1998-99	0	0,00
58728	IN	OLD	P	P	59	INP59	-142,22	160,97	57,78	460,97	Pnig	seed	1998-99	0	0,00
58729	IN	OLD	P	P	60	INP60	-140,51	182,71	59,49	482,71	Pnig	seed	1998-99	1	6,02
58730	IN	OLD	P	P	61	INP61	-30,89	179,41	169,11	479,41	Pnig	seed	1998-99	0	0,00
58731	IN	OLD	P	P	62	INP62	-32,73	172,55	167,27	472,55	Pnig	seed	1998-99	0	0,00
58732	IN	OLD	P	P	63	INP63	-42,05	180,38	157,95	480,38	Pnig	seed	1998-99	0	0,00
58733	IN	OLD	P	P	64	INP64	-55,94	202,01	144,06	502,01	Pnig	seed	1998-99	0	0,00
58734	IN	OLD	P	P	65	INP65	-53,06	186,13	146,94	486,13	Pnig	seed	1998-99	0	0,00
58735	IN	OLD	P	P	66	INP66	-74,68	196,28	125,32	496,28	Pnig	seed	1998-99	0	0,00
58736	IN	OLD	P	P	67	INP67	-73,72	199,63	126,28	499,63	Pnig	seed	1998-99	0	0,00
58737	IN	OLD	P	P	68	INP68	-62,85	204,36	137,15	504,36	Pnig	seed	1998-99	0	0,00
58738	IN	OLD	P	P	69	INP69	-76,2	213,71	123,80	513,71	Pnig	seed	1998-99	0	0,00
58739	IN	OLD	P	P	70	INP70	-82,87	211,93	117,13	511,93	Pnig	seed	1998-99	1	6,02
58740	IN	OLD	P	P	71	INP71	20,02	171,16	220,02	471,16	Pnig	seed	1998-99	0	0,00
58741	IN	OLD	P	P	72	INP72	19,39	178,35	219,39	478,35	Pnig	seed	1998-99	0	0,00
58742	IN	OLD	P	P	73	INP73	20,06	164,82	220,06	464,82	Pnig	seed	1998-99	0	0,00
58743	IN	OLD	P	P	74	INP74	14,43	164,96	214,43	464,96	Pnig	seed	1998-99	0	0,00
58744	IN	OLD	P	P	75	INP75	10,5	165,66	210,50	465,66	Pnig	seed	1998-99	0	0,00
58745	IN	OLD	P	P	76	INP76	6,14	159,43	206,14	459,43	Pnig	seed	1998-99	0	0,00
58746	IN	OLD	P	P	77	INP77	3,33	177,61	203,33	477,61	Pnig	seed	1998-99	0	0,00
58747	IN	OLD	P	P	78	INP78	-3,08	180,2	196,92	480,20	Pnig	seed	1998-99	0	0,00
58748	IN	OLD	P	P	79	INP79	-12,29	174,76	187,71	474,76	Pnig	seed	1998-99	1	6,02
58749	IN	OLD	P	P	80	INP80	-29	186,46	171,00	486,46	Pnig	seed	1998-99	1	6,02
58750	IN	OLD	R	R	1	INR1	55,89	162,22	255,89	462,22	00DA	seed	1998-99	0	0,00
58751	IN	OLD	R	R	2	INR2	55,37	165,17	255,37	465,17	00DA	seed	1998-99	1	6,02
58752	IN	OLD	R	R	3	INR3	55,34	166,18	255,34	466,18	00DA	seed	1998-99	1	6,02
58753	IN	OLD	R	R	4	INR4	52,12	165,34	252,12	465,34	00DA	seed	1998-99	0	0,00
58754	IN	OLD	R	R	5	INR5	59,54	162,86	259,54	462,86	00DA	seed	1998-99	0	0,00
58755	IN	OLD	R	R	6	INR6	56,62	143,3	256,62	443,30	00DA	seed	1998-99	2	12,05
58756	IN	OLD	R	R	7	INR7	50,89	141,63	250,89	441,63	00DA	seed	1998-99	0	0,00
58757	IN	OLD	R	R	8	INR8	47,96	140,9	247,96	440,90	00DA	seed	1998-99	0	0,00
58758	IN	OLD	R	R	9	INR9	56,26	139,98	256,26	439,98	00DA	seed	1998-99	1	6,02
58759	IN	OLD	R	R	10	INR10	56,24	136,93	256,24	436,93	00DA	seed	1998-99	0	0,00
58760	IN	OLD	R	R	11	INR11	-61,06	144,88	138,94	444,88	00DA	seed	1998-99	0	0,00
58761	IN	OLD	R	R	12	INR12	-62,86	147,64	137,14	447,64	00DA	seed	1998-99	0	0,00
58762	IN	OLD	R	R	13	INR13	-64,32	145,26	135,68	445,26	00DA	seed	1998-99	0	0,00
58763	IN	OLD	R	R	14	INR14	-65,91	141,86	134,09	441,86	00DA	seed	1998-99	0	0,00
58764	IN	OLD	R	R	15	INR15	-62,65	144,3	137,35	444,30	00DA	seed	1998-99	0	0,00
58765	IN	OLD	R	R	16	INR16	-44,89	5,2	155,11	305,20	00DA	seed	1998-99	0	0,00
58766	IN	OLD	R	R	17	INR17	-39,59	9,28	160,41	309,28	00DA	seed	1998-99	0	0,00
58767	IN	OLD	R	R	18	INR18	-37,28	9,9	162,72	309,90	00DA	seed	1998-99	1	6,02
58768	IN	OLD	R	R	19	INR19	-36,11	5,94	163,89	305,94	00DA	seed	1998-99	1	6,02
58769	IN	OLD	R	R	20	INR20	-42,37	3,83	157,63	303,83	00DA	seed	1998-99	1	6,02
58770	IN	OLD	R	R	21	INR21	-64,78	25,56	135,22	325,56	00DA	seed	1998-99	1	6,02
58771	IN	OLD	R	R	22	INR22	-68,73	27	131,27	327,00	00DA	seed	1998-99	0	0,00
58772	IN	OLD	R	R	23	INR23	-73,62	28,78	126,38	328,78	00DA	seed	1998-99	0	0,00
58773	IN	OLD	R	R	24	INR24	-81,7	25,94	118,30	325,94	00DA	seed	1998-99	0	0,00
58774	IN	OLD	R	R	25	INR25	-83,25	23,33	116,75	323,33	00DA	seed	1998-99	0	0,00
58775	IN	OLD	R	R	26	INR26	-65,59	65,31	134,41	365,31	00DA	seed	1998-99	0	0,00
58776	IN	OLD	R	R	27	INR27	-64,01	66,94	135,99	366,94	00DA	seed	1998-99	0	0,00
58777	IN	OLD	R	R	28	INR28	-68,78	71,31	131,22	371,31	00DA	seed	1998-99	0	0,00
58778	IN	OLD	R	R	29	INR29	-70,08	68,67	129,92	368,67	00DA	seed	1998-99	0	0,00
58779	IN	OLD	R	R	30	INR30	-72,63	66,64	127,37	366,64	00DA	seed	1998-99	0	0,00
58780	IN	OLD	R	R	31	INR31	-153,43	80,83	46,57	380,83	00DA	seed	1998-99	0	0,00
58781	IN	OLD	R	R	32	INR32	-148,36	76,93	51,64	376,93	00DA	seed	1998-99	0	0,00
58782	IN	OLD	R	R	33	INR33	-149,71	72,85	50,29	372,85	00DA	seed	1998-99	0	0,00
58783	IN	OLD	R	R	34	INR34	-146,68	69,14	53,32	369,14	00DA	seed	1998-99	0	0,00
58784	IN	OLD	R	R	35	INR35	-145,19	63,16	54,81	363,16	00DA	seed	1998-99	0	0,00
58785	IN	OLD	R	R	36	INR36	-138,98	60,19	61,02	360,19	00DA	seed	1998-99	0	0,00
58786	IN	OLD	R	R	37	INR37	-134,54	58,31	65,46	358,31	00DA	seed	1998-99	0	0,00
58787	IN	OLD	R	R	38	INR38	-134,91	54,37	65,09	354,37	00DA	seed	1998-99	0	0,00
58788	IN	OLD	R	R	39	INR39	-134,13	47,4	65,87	347,40	00DA	seed	1998-99	0	0,00
58789	IN	OLD	R	R	40	INR40	-131,43	42,73	68,57	342,73	00DA	seed	1998-99	0	0,00
58790	IN	OLD	R	R	41	INR41	1,33	171,62	201,33	471,62	00DA	seed	1998-99	0	0,00
58791	IN	OLD	R	R	42	INR42	-1,8	172,25	198,20	472,25	00DA	seed	1998-99	0	0,00
58792	IN	OLD	R	R	43	INR43	-5,77	174,05	194,23	474,05	00DA	seed	1998-99	0	0,00
58793	IN	OLD	R	R	44	INR44	-8,53	170,76	191,47	470,76	00DA	seed	1998-99	0	0,00
58794	IN	OLD	R	R	45	INR45	-11,79	167,5	188,21	467,50	00DA	seed	1998-99	0	0,00
58795	IN	OLD	S	S	1	INS1	61,6	163,22	261,60	463,22	00DA	seed	1998-99	0	0,00
58796	IN	OLD	S	S	2	INS2	61,47	179,82	261,47	479,82	00DA	seed	1998-99	0	0,00
58797	IN	OLD	S	S	3	INS3	73,62	165,34	273,62	465,34	00DA	seed	1998-99	0	0,00
58798	IN	OLD	S	S	4	INS4	69,17	190,55	269,17	490,55	00DA	seed	1998-99	0	0,00
58799	IN	OLD	S	S	5	INS5	59,84	203,21	259,84	503,21	00DA	seed	1998-99	0	0,00
58800	IN	OLD	S	S	6	INS6	4,5	235,16	204,50	535,16	00DA	seed	1998-99	0	0,00
58801	IN	OLD	S	S	7	INS7	13,53	232,98	213,53	532,98	00DA	seed	1998-99	0	0,00
58802	IN	OLD	S	S	8	INS8	20,04	230,96	220,04	530,96	00DA	seed	1998-99	0	0,00
58803	IN	OLD	S	S	9	INS9	32,29	218,45	232,29	518,45	00DA	seed	1998-99	0	0,00
58804	IN	OLD	S	S	10	INS10	38,27	215,66	238,27	515,66	00DA	seed	1998-99	0	0,00
58805	IN	OLD	S	S	11	INS11	64,45	153,17	264,45	453,17	00DA	seed	1998-99	2	12,05
58806	IN	OLD	S	S	12	INS12	49,4	119,42	249,40	419,42	00DA	seed	1998-99	0	0,00
58807	IN	OLD	S	S	13	INS13	41,48	101,58	241,48	401,58	00DA	seed	1998-99	0	0,00
58808	IN	OLD	S	S	14	INS14	18,37	60,51	218,37	360,51	00DA	seed	1998-99	0	0,00
58809	IN	OLD	S	S	15	INS15	-11,69	17,79	188,31	317,79	00DA	seed	1998-99	0	0,00
58810	IN	OLD	S	S	16	INS16	-22,45	181,87	177,55	481,87	00DA	seed	1998-99	0	0,00
58811	IN	OLD	S	S	17	INS17	-20,34	187,99	179,66	487,99	00DA	seed	1998-99	0	0,00
58812	IN	OLD	S	S	18	INS18	-34,1	195,3	165,90	495,30	00DA	seed	1998-99	0	0,00
58813	IN	OLD	S	S	19	INS19	-37,93	189,71	162,07	489,71	00DA	seed	1998-99	0	0,00
58814	IN	OLD	S	S	20	INS20	-33,6	183,89	166,40	483,89	00DA	seed	1998-99	0	0,00
58815	IN	OLD	S	S	21	INS21	-126,72	113,39	73,28	413,39	00DA	seed	1998-99	0	0,00
58816	IN	OLD	S	S	22	INS22	-121,52	122,4	78,48	422,40	00DA	seed	1998-99	0	0,00
58817	IN	OLD	S	S	23	INS23	-119,72	125,51	80,28	425,51	00DA	seed	1998-99	0	0,00
58818	IN	OLD	S	S	24	INS24	-105,19	131,66	94,81	431,66	00DA	seed	1998-99	0	0,00
58819	IN	OLD	S	S	25	INS25	-47,9	186,46	152,10	486,46	00DA	seed	1998-99	0	0,00
58820	IN	OLD	S	S	26	INS26	-59,07	175,52	140,93	475,52	00DA	seed	1998-99	0	0,00
58821	IN	OLD	S	S	27	INS27	-62,49	159,37	137,51	459,37	00DA	seed	1998-99	0	0,00
58822	IN	OLD	S	S	28	INS28	-63,07	146,29	136,93	446,29	00DA	seed	1998-99	0	0,00
58823	IN	OLD	S	S	29	INS29	-99,03	135,37	100,97	435,37	00DA	seed	1998-99	0	0,00
58824	IN	OLD	S	S	30	INS30	-82,28	137,3	117,72	437,30	00DA	seed	1998-99	0	0,00
58825	IN	OLD	S	S	31	INS31	-73,7	173,94	126,30	473,94	00DA	seed	1998-99	0	0,00
58826	IN	OLD	S	S	32	INS32	-81,71	175,23	118,29	475,23	00DA	seed	1998-99	0	0,00
58827	IN	OLD	S	S	33	INS33	-100,78	181,99	99,22	481,99	00DA	seed	1998-99	0	0,00
58828	IN	OLD	S	S	34	INS34	-106,45	190,95	93,55	490,95	00DA	seed	1998-99	0	0,00
58829	IN	OLD	S	S	35	INS35	-118,26	201,78	81,74	501,78	00DA	seed	1998-99	0	0,00
58830	IN	OLD	S	S	36	INS36	-122,72	187,87	77,28	487,87	00DA	seed	1998-99	0	0,00
58831	IN	OLD	S	S	37	INS37	-121,86	176,31	78,14	476,31	00DA	seed	1998-99	0	0,00
58832	IN	OLD	S	S	38	INS38	-120,65	157,17	79,35	457,17	00DA	seed	1998-99	0	0,00
58833	IN	OLD	S	S	39	INS39	-109,58	159,43	90,42	459,43	00DA	seed	1998-99	0	0,00
58834	IN	OLD	S	S	40	INS40	-102,19	165,95	97,81	465,95	00DA	seed	1998-99	0	0,00
58836	OUT	DRCHA	B	Dlau		Dlau	-78,39	-219,96	121,61	80,04	Dlau	seed	1998-99	0	0,00
58837	OUT	DRCHA	A	Sari		Sari	-78,47	-219,89	121,53	80,11	Sari	seed	1998-99	0	0,00
58958	OUT	DRCHA	A	A	1	DRCHAA1	-142,39	-174,11	57,61	125,89	Larb	seedling	1999	0	0,00
58959	OUT	DRCHA	A	A	2	DRCHAA2	-87,78	-139,08	112,22	160,92	Rspp	seedling	1999	0	0,00
58960	OUT	DRCHA	A	A	3	DRCHAA3	-110,72	-192,83	89,28	107,17	Pmah	seedling	1999	0	0,00
58961	OUT	DRCHA	A	A	4	DRCHAA4	-129,44	-146,44	70,56	153,56	Larb	seedling	1999	0	0,00
58962	OUT	DRCHA	A	A	5	DRCHAA5	-123,65	-141,93	76,35	158,07	Larb	seedling	1999	0	0,00
58963	OUT	DRCHA	A	A	6	DRCHAA6	-127,37	-146,81	72,63	153,19	Cmon	seedling	1999	0	0,00
58964	OUT	DRCHA	A	A	7	DRCHAA7	-113,46	-134,42	86,54	165,58	Pmah	seedling	1999	1	6,02
58965	OUT	DRCHA	A	A	8	DRCHAA8	-103,28	-137,09	96,72	162,91	Pmah	seedling	1999	3	18,07
58966	OUT	DRCHA	A	A	9	DRCHAA9	-109,77	-127,19	90,23	172,81	Rspp	seedling	1999	1	6,02
58967	OUT	DRCHA	A	A	10	DRCHAA10	-130,96	-140,55	69,04	159,45	Cmon	seedling	1999	0	0,00
58968	OUT	DRCHA	B	B	1	DRCHAB1	-129,19	-174,93	70,81	125,07	Bvul	seedling	1999	0	0,00
58969	OUT	DRCHA	B	B	2	DRCHAB2	-113,79	-184,51	86,21	115,49	Jcom	seedling	1999	0	0,00
58970	OUT	DRCHA	B	B	3	DRCHAB3	-116,93	-169,65	83,07	130,35	Jcom	seedling	1999	0	0,00
58971	OUT	DRCHA	B	B	4	DRCHAB4	-98,33	-169,65	101,67	130,35	Jcom	seedling	1999	0	0,00
58972	OUT	DRCHA	B	B	5	DRCHAB5	-105,33	-141,95	94,67	158,05	Bvul	seedling	1999	0	0,00
58973	OUT	DRCHA	B	B	6	DRCHAB6	-138,93	-135,95	61,07	164,05	Jcom	seedling	1999	0	0,00
58974	OUT	DRCHA	B	B	7	DRCHAB7	-159,23	-128,56	40,77	171,44	Bvul	seedling	1999	0	0,00
58975	OUT	DRCHA	B	B	8	DRCHAB8	-71,94	-89,94	128,06	210,06	Rsax	seedling	1999	0	0,00
58976	OUT	DRCHA	B	B	9	DRCHAB9	-137,82	-163,28	62,18	136,72	Rsax	seedling	1999	0	0,00
58977	OUT	DRCHA	N	N	1	DRCHAN1	-77,82	-208,17	122,18	91,83	Agra	seedling	1999	0	0,00
58978	OUT	DRCHA	N	N	2	DRCHAN2	-68,86	-109,48	131,14	190,52	Agra	seedling	1999	0	0,00
58979	OUT	DRCHA	N	N	3	DRCHAN3	-92,26	-85,91	107,74	214,09	Agra	seedling	1999	0	0,00
58980	OUT	DRCHA	N	N	4	DRCHAN4	-150,56	-104	49,44	196,00	Agra	seedling	1999	0	0,00
58981	OUT	DRCHA	N	N	5	DRCHAN5	-158,41	-124,7	41,59	175,30	Qile	seedling	1999	0	0,00
58982	OUT	DRCHA	N	N	6	DRCHAN6	-173,3	-138,96	26,70	161,04	Agra	seedling	1999	0	0,00
58983	OUT	DRCHA	N	N	7	DRCHAN7	-160,59	-125,85	39,41	174,15	Qile	seedling	1999	0	0,00
58984	OUT	DRCHA	N	N	8	DRCHAN8	-161,34	-137,91	38,66	162,09	Qfag	seedling	1999	0	0,00
58985	OUT	DRCHA	N	N	9	DRCHAN9	-95,31	-84,56	104,69	215,44	Agra	seedling	1999	0	0,00
58986	OUT	DRCHA	N	N	10	DRCHAN10	-69,15	-86,06	130,85	213,94	Agra	seedling	1999	0	0,00
58987	OUT	DRCHA	P	P	1	DRCHAP1	-83,58	-131,81	116,42	168,19	Pnig	seedling	1999	0	0,00
58988	OUT	DRCHA	P	P	2	DRCHAP2	-71,94	-117,94	128,06	182,06	Pnig	seedling	1999	0	0,00
58989	OUT	DRCHA	P	P	3	DRCHAP3	-69,42	-103,66	130,58	196,34	Pnig	seedling	1999	1	6,02
58990	OUT	DRCHA	P	P	4	DRCHAP4	-96,97	-103,49	103,03	196,51	Pnig	seedling	1999	0	0,00
58991	OUT	DRCHA	P	P	5	DRCHAP5	-124,53	-123,87	75,47	176,13	Pnig	seedling	1999	0	0,00
58992	OUT	DRCHA	P	P	6	DRCHAP6	-155,32	-116,42	44,68	183,58	Pnig	seedling	1999	0	0,00
58993	OUT	DRCHA	P	P	7	DRCHAP7	-186,87	-142,96	13,13	157,04	Pnig	seedling	1999	0	0,00
58994	OUT	DRCHA	P	P	8	DRCHAP8	-172,86	-152,77	27,14	147,23	Pnig	seedling	1999	0	0,00
58995	OUT	DRCHA	P	P	9	DRCHAP9	-148,18	-172,55	51,82	127,45	Pnig	seedling	1999	0	0,00
58996	OUT	DRCHA	P	P	10	DRCHAP10	-138,13	-198,23	61,87	101,77	Pnig	seedling	1999	0	0,00
58997	OUT	DRCHA	R	R	1	DRCHAR1	-100,58	-166,77	99,42	133,23	00DA	seedling	1999	0	0,00
58998	OUT	DRCHA	R	R	2	DRCHAR2	-112,97	-165,69	87,03	134,31	00DA	seedling	1999	0	0,00
58999	OUT	DRCHA	R	R	3	DRCHAR3	-115,09	-155,51	84,91	144,49	00DA	seedling	1999	0	0,00
59000	OUT	DRCHA	R	R	4	DRCHAR4	-120,63	-155,06	79,37	144,94	00DA	seedling	1999	0	0,00
59001	OUT	DRCHA	R	R	5	DRCHAR5	-116,93	-148,65	83,07	151,35	00DA	seedling	1999	0	0,00
59002	OUT	DRCHA	R	R	6	DRCHAR6	-105,14	-121,67	94,86	178,33	00DA	seedling	1999	0	0,00
59003	OUT	DRCHA	R	R	7	DRCHAR7	-121,42	-122,95	78,58	177,05	00DA	seedling	1999	0	0,00
59004	OUT	DRCHA	R	R	8	DRCHAR8	-122,37	-127,19	77,63	172,81	00DA	seedling	1999	0	0,00
59005	OUT	DRCHA	R	R	9	DRCHAR9	-123,68	-132,25	76,32	167,75	00DA	seedling	1999	0	0,00
59006	OUT	DRCHA	R	R	10	DRCHAR10	-126,49	-136,84	73,51	163,16	00DA	seedling	1999	0	0,00
59007	OUT	DRCHA	S	S	1	DRCHAS1	-137,93	-185,02	62,07	114,98	00DA	seedling	1999	0	0,00
59008	OUT	DRCHA	S	S	2	DRCHAS2	-130,24	-177,2	69,76	122,80	00DA	seedling	1999	0	0,00
59009	OUT	DRCHA	S	S	3	DRCHAS3	-121,01	-171,79	78,99	128,21	00DA	seedling	1999	0	0,00
59010	OUT	DRCHA	S	S	4	DRCHAS4	-114,1	-181,03	85,90	118,97	00DA	seedling	1999	0	0,00
59011	OUT	DRCHA	S	S	5	DRCHAS5	-103,93	-184,36	96,07	115,64	00DA	seedling	1999	0	0,00
59012	OUT	DRCHA	S	S	6	DRCHAS6	-89,77	-179,53	110,23	120,47	00DA	seedling	1999	0	0,00
59013	OUT	DRCHA	S	S	7	DRCHAS7	-80,93	-169,65	119,07	130,35	00DA	seedling	1999	0	0,00
59014	OUT	DRCHA	S	S	8	DRCHAS8	-75,9	-149,55	124,10	150,45	00DA	seedling	1999	0	0,00
59015	OUT	DRCHA	S	S	9	DRCHAS9	-81,35	-140,11	118,65	159,89	00DA	seedling	1999	0	0,00
59016	OUT	DRCHA	S	S	10	DRCHAS10	-87,38	-125,23	112,62	174,77	00DA	seedling	1999	0	0,00
59017	OUT	ESQ	A	A	11	ESQA11	192,98	721,84	392,98	1021,84	Larb	seedling	1999	0	0,00
59018	OUT	ESQ	A	A	12	ESQA12	120,46	592,48	320,46	892,48	Rspp	seedling	1999	0	0,00
59019	OUT	ESQ	A	A	13	ESQA13	104,04	645,26	304,04	945,26	Cmon	seedling	1999	0	0,00
59020	OUT	ESQ	A	A	14	ESQA14	109,57	662,81	309,57	962,81	Cmon	seedling	1999	1	6,02
59021	OUT	ESQ	A	A	15	ESQA15	188,35	697,43	388,35	997,43	Larb	seedling	1999	2	12,05
59022	OUT	ESQ	A	A	16	ESQA16	200,1	730,64	400,10	1030,64	Pmah	seedling	1999	0	0,00
59023	OUT	ESQ	A	A	17	ESQA17	206,6	731,79	406,60	1031,79	Rspp	seedling	1999	0	0,00
59024	OUT	ESQ	A	A	18	ESQA18	189,76	700,85	389,76	1000,85	Rspp	seedling	1999	0	0,00
59025	OUT	ESQ	A	A	19	ESQA19	194,48	705,9	394,48	1005,90	Pmah	seedling	1999	0	0,00
59026	OUT	ESQ	A	A	20	ESQA20	202,49	724,07	402,49	1024,07	Cmon	seedling	1999	0	0,00
59027	OUT	ESQ	B	B	10	ESQB10	125,04	696,43	325,04	996,43	Rsax	seedling	1999	0	0,00
59028	OUT	ESQ	B	B	11	ESQB11	54,23	461,92	254,23	761,92	Jcom	seedling	1999	0	0,00
59029	OUT	ESQ	B	B	12	ESQB12	76,74	499	276,74	799,00	Jcom	seedling	1999	0	0,00
59030	OUT	ESQ	B	B	13	ESQB13	96,89	536,01	296,89	836,01	Bvul	seedling	1999	0	0,00
