Prunus mahaleb, 11 loci microsatellites, 10 poplations
Fam001 FamMg3 Fam018 Tet403 TetE02 TetMC4 TetMC5 Hex406 Hex402 HexA05 HexH03                                                           
Pop
NN_909    ,    121121    178178    244246    104112    167183    221221    235235    093093    118136    198198    257265
NN_910    ,    119127    178210    244246    104104    165177    221221    231231    097101    136136    198198    255255
NN_911    ,    119119    194206    246246    106110    167167    221226    231231    097097    136144    198198    265271
NN_912    ,    127127    178178    244246    104104    165177    221221    231231    097101    136136    198198    255255
NN_913    ,    127127    206210    244246    104112    143173    221221    235235    097097    118132    198198    251261
NN_914    ,    119127    206210    244246    104112    177177    221228    231235    093093    136136    198198    251289
NN_915    ,    119119    178194    244244    104104    167171    221221    231231    095097    136136    194198    251257
NN_916    ,    119119    176176    244244    104104    171173    221221    235235    093095    144148    198198    281281
NN_917    ,    127127    176176    246246    104112    179179    221221    231231    095097    144146    194194    249259
NN_918    ,    125127    176206    244246    104104    167173    221221    231235    093097    146148    198198    257257
NN_919    ,    119125    176204    244246    112112    171183    221221    231231    097097    136142    194200    257269
NN_920    ,    125127    190206    244246    104110    143167    221221    231231    095097    144146    194198    269271
NN_921    ,    109127    178210    244246    124128    153173    222226    235235    095097    132146    194198    257257
NN_922    ,    119119    190194    244246    104124    183183    221226    231235    095097    118118    198200    257257
NN_923    ,    109109    178190    244244    104104    167183    221222    231235    095095    118148    198198    257289
NN_924    ,    113113    178190    244246    104104    153183    222228    231231    097101    118134    198198    257269
NN_925    ,    113113    190192    244246    104104    153169    221222    231235    095097    118144    198198    257261
NN_926    ,    119127    190206    244244    102102    167173    221221    231235    095097    118132    194194    257271
NN_927    ,    109127    178194    246246    102104    143167    222226    231235    093101    118136    194198    269271
NN_928    ,    119121    178194    244246    110110    167171    221226    231235    095101    134146    194198    263269
NN_929    ,    125127    194206    246246    104104    143167    222226    231235    097101    118136    194198    269271
NN_930    ,    127127    190206    244246    104124    143167    221226    231231    097101    132148    198200    261269
NN_931    ,    121121    178178    246246    104104    161161    221221    231235    095095    136146    198200    261271
NN_932    ,    119119    176204    246246    104142    145153    221221    231231    095095    146146    194198    257257
NN_933    ,    117121    176202    246246    106110    143167    221221    231235    095097    132144    194198    257295
NN_934    ,    119119    176178    246246    104104    143167    221221    231231    093097    132134    198198    251257
NN_935    ,    119119    202206    246246    104106    161161    221221    231231    095097    132146    198198    257261
NN_936    ,    117119    176190    244246    104112    161171    221221    231231    095097    132134    198198    257269
NN_937    ,    119121    178206    244246    104104    161161    221221    231235    095101    136146    198198    261271
NN_938    ,    119121    178206    244246    104106    161161    221221    231235    095101    136146    198200    261271
NN_939    ,    121121    178206    244246    104104    161161    221221    231235    101101    146146    198200    261271
NN_940    ,    117117    176176    246246    104104    143145    221226    231235    097101    146146    194194    261289
NN_941    ,    117119    204206    246246    104110    173183    221221    231235    095095    132132    198200    257271
NN_942    ,    119119    176202    244246    104110    143153    221228    231235    097101    134146    198198    261261
NN_943    ,    119119    178206    244244    104104    161161    221221    231235    095101    136146    200200    261271
NN_944    ,    119121    178206    246246    104106    161161    221221    235235    095101    136146    198200    261271
NN_945    ,    109119    176206    244246    110124    165179    221221    231231    095101    132148    194198    257269
Pop
TL_946    ,    117119    180220    244246    104104    143177    221221    231231    095107    136136    198198    261291
TL_948    ,    117117    176204    244244    102104    177177    221221    231235    095095    132136    198198    259259
TL_949    ,    119119    186206    246246    108108    143143    221222    235235    097097    134134    198198    269269
TL_950    ,    117119    204204    244244    102104    177183    221221    231231    095095    136136    198198    259259
TL_951    ,    117119    186206    246246    102108    143143    221222    231235    095097    134146    198198    257269
TL_952    ,    117119    176206    246246    104104    167171    222226    231235    095103    132136    198198    251279
TL_953    ,    117119    176180    244246    104128    143177    221226    231231    095097    136136    198198    261267
TL_954    ,    119127    194206    246246    108108    167173    221221    231235    093097    144152    198198    251283
TL_955    ,    119119    176206    244246    102108    143177    221222    231235    095095    132134    198198    261269
TL_956    ,    119127    180180    244246    104104    173177    221221    231231    095095    144148    198198    257261
TL_957    ,    117119    180220    246246    104104    177177    221221    231231    107107    136136    198198    261291
TL_958    ,    117127    204206    246246    104114    177183    221222    231231    093095    132144    198198    257261
TL_959    ,    117127    180206    244244    102104    143173    221222    231235    093095    144144    198198    251283
TL_960    ,    117127    180206    244246    102104    143167    221221    231235    093095    144144    198198    251257
TL_961    ,    127127    178206    246246    108108    167167    221221    231235    093093    144152    198198    251283
TL_962    ,    127127    180180    244244    104104    167173    221221    231235    093095    144144    198198    251251
TL_963    ,    117127    176206    246246    104114    177177    221222    231231    095101    144144    198198    257257
TL_964    ,    119119    206206    244246    104104    173177    221221    231231    093095    136148    198198    279279
Pop
PCAL_986  ,    119119    206206    246246    122142    173187    226226    231235    095097    142142    198198    259259
PCAL_987  ,    119119    178192    244244    102122    143153    221228    235235    095097    132132    198198    257261
PCAL_988  ,    119119    206206    244246    106122    153153    221226    235235    095095    132142    198200    259259
PCAL_989  ,    119119    178206    244246    110142    153187    221228    231235    093095    132132    198200    259261
PCAL_990  ,    119119    206206    246246    110142    153173    226226    235235    095097    132142    198198    259261
PCAL_991  ,    119119    178206    244246    110122    173187    226228    231235    095095    132142    198198    261261
PCAL_992  ,    119119    178206    244246    102122    143153    221226    231235    095097    132132    198198    257259
PCAL_993  ,    119119    206206    246246    110110    173173    221226    235235    093095    118142    198200    261271
PCAL_994  ,    119119    206206    244246    110122    153173    221226    231235    093097    132142    198198    259261
PCAL_995  ,    117119    206206    246246    110122    169173    221226    235235    095101    142146    200202    259259
PCAL_996  ,    117117    206206    246246    106110    153153    221226    235235    095097    132132    200200    257257
PCAL_997  ,    117119    178186    246246    104116    173173    221221    231231    095095    132134    194202    261271
PCAL_998  ,    117119    178206    244244    106142    153183    221221    231235    095097    132136    198198    251283
PCAL_999  ,    119119    206206    244244    104110    185185    228228    231231    093093    132134    194198    263263
PCAL_999* ,    117119    204206    244246    104142    173183    221226    231235    095097    132132    194198    273283
PCAL_1000 ,    117119    206206    246246    106122    153153    221226    235235    095095    132132    200200    257259
PCAL_436  ,    119119    178178    246246    102102    143143    221221    231235    097097    132132    198198    257281
PCAL_440  ,    125129    192194    244246    124124    167187    221221    231231    097097    132146    198198    257257
PCAL_444  ,    117119    178204    246246    102104    143167    221221    231235    095097    132132    194198    251257
